Zip code,1,2,3,4,5,6,7,8,9,10,11,12
3256,384739.72,363398.34,370645.5,361112.47,361970.06,362780.03,371355.8,363491.5,366432.3,361302.94,356814.44,341846.3
3257,445076.97,437499.72,443504.94,418965.25,416292.7,419985.38,428447.4,416160.5,418527.88,410093.88,403153.25,380405.3
3258,347231.38,370920.88,384168.38,376875.62,381318.5,387330.3,396560.72,392860.1,398320.06,396076.34,394267.56,381618.7
3260,353576.3,349920.9,357964,348930.7,351631.7,355933.88,363263.12,357469.8,359856.3,355536.2,350602,336731.2
3261,329342.88,339849.94,350973.94,342357.44,345165.44,347912.84,357324.7,352330.94,355975.34,352723.88,348507.25,337868.94
3262,407038.06,403136.8,412958.84,403511.22,407212.22,410916.38,420595.62,416334.75,421079.3,418538.94,415809.9,403069.3
3263,306028.7,319540.06,331066.8,324674.94,327090.16,330165,338245.8,334633.97,338510.72,336337.03,333196.6,324691.2
3264,314410.5,323689.8,333566.5,326763.97,328516.06,330500.56,338333.5,333687.4,337793.12,335818.94,333025.16,324008.25
3266,287271.88,283829.38,288884.9,282401.3,282388.06,282148.1,288007,284116.03,285417.88,283809,281148.88,275818.44
3268,380857,355795.88,360151.3,351097.72,352263.47,351847.44,360077.66,352589.06,354629.66,350119.88,345074.62,332140
3269,359503.06,385730.9,401081.7,397770.2,405221.8,411959.72,421574.25,420442.47,426147.2,426211.25,425347.56,417526.6
3273,261259.69,270579.25,277299.88,273423.3,274559.62,275411.88,280934.5,278116.88,279733.56,278733.16,276824.44,272582.12
3275,332440.7,349248.12,360969.4,350892.56,353765.2,358682.8,367666.3,362487.78,366656.5,362556.62,358351.06,344803.2
3276,304576.2,312366.8,321696.2,314783.94,316504.34,317467.56,325112.5,320278.4,323192.22,321568.5,319109.25,311432.3
3278,312699.47,313643.1,321019.4,315409.7,315917.5,316862.28,323886.25,319970.28,323106.12,321415.7,319612.8,311851.2
3279,325806.44,333396.16,343138.56,336953.7,339766.97,344315.5,351618.75,346649.03,349120.44,346431.9,343698.44,333055.66
3280,347660.22,356409.7,366468.97,358844.25,361411.7,366816.53,375164.22,369009.75,371618.75,367885.28,364398.84,351969.06
3281,295008.8,300912.03,308491.66,302605.75,303975.5,305030.12,311819.12,307180,309376.25,307359.44,304631,297067.66
3282,405211.8,394658.47,403581.25,392702.8,394737.8,398842.1,407008.16,401439.22,405608.03,401827.78,398576.9,383816.5
3284,510052.47,484036.66,486491.9,470781.3,468388.44,468587.34,474580.1,466381.1,467217.3,461925.94,456211.7,440051.06
3285,306735.44,314011.53,323600.28,315379.78,317225.94,318598.78,326786.53,321051.75,323756.3,320947.3,317529.25,308053.5
3287,447660.97,429619.8,434076.03,412402.22,403874.75,405927.12,414361.72,406023.94,408316.38,400045.7,392580.3,368903.25
3290,386894.2,395957.7,407405.12,399694.7,404693.72,408950.78,418781.1,415226.1,420509.03,418968.38,416009.2,405167.7
3291,382637.94,390550.28,400009.1,389626.28,392752.22,395444.5,403945.66,397104.88,400932,396575.44,393139,377117.94
3301,329595.8,345678.94,356271.4,348847.06,351521.25,356996.44,365847,359765.22,362745.8,359548.2,355793.8,344745.5
3302,258038.53,267465.06,274130,270806.88,272886.1,274188.38,279029,276735.6,278899,278132.7,276514.94,272505.5
3303,337861.62,345118.5,355357.62,345866.75,347283.94,348724.84,357901.9,351721.62,355726.16,352596.3,348153.9,337459.94
3304,356461.2,364549.56,375628.38,366728.06,370017.78,374275.62,383979.6,377571.22,380147.47,377029.28,372680.16,361107.97
3307,368155.66,375039.7,383377.38,373427.03,376103.44,380186.6,388328.44,383496.3,387593.62,384186.12,381013.44,366768.2
3431,314045.56,322604.3,332577.7,325438.38,326793.78,328023.66,336798.75,331066.25,334787.06,333062.5,330414.2,322285.38
3440,285947.88,290308,297663.9,292452.84,293787.66,293878.94,300473.2,296573.56,298025.5,296843.88,294464.25,289394.7
3441,276942.62,295721.75,305393.38,301528.5,304692.2,307158,314406.47,311634.94,314734.8,313083.72,311152.25,303409.25
3442,280212.9,286620.12,293267.8,289023.7,290351.12,290488.3,296458.62,293609.66,295845.72,294757.94,293760.56,288169.7
3443,387918.03,383797.7,392759,381738.53,385143.97,388105.75,397041.06,389476.94,391900.3,387219.88,382373.03,368176.62
3444,338144.94,330711.53,338753.53,329449.2,331553.75,332205.2,341020.2,333547.75,335643.38,331558.56,326899.9,315732.34
3445,390012.56,366608.25,374130.75,363424.34,365756.9,368025.9,377219.62,368614.22,372126.94,366149.66,361224.06,343538.7
3446,286302,293198.16,301092.56,296548.28,298220.16,298825.62,305257.75,302026.2,304241.94,303016.7,301549,295844.06
3447,386609.3,385940.97,394896,385492.3,388466.8,390860.38,400133.44,392409.97,394517.06,389938.34,385811.5,371462.12
3448,325414.25,328039.06,336810.8,329426.8,331646.12,333207.25,341188.5,336712.25,340796.2,338432.2,335247.7,325624.9
3449,587799.94,590513.94,595143.5,588634,586985.7,583846.56,592045.8,586536.9,588584.8,588564.9,582155.44,494696.47
3450,368519.3,379817.2,390010.9,380331.44,384338.44,387228.22,395914.75,389122.62,392407.12,387993.06,384891.06,369605.22
3451,372965.3,368703.28,378391.56,368272.06,370616.38,374997.9,384947.06,377470.78,380560.8,376908.56,372837.25,360353.72
3452,377201.4,387067.88,398391.06,389440.25,394280.72,398918.2,407704.12,401255.16,403781.8,400085.5,397104.8,382426.38
3455,287207.75,294788.44,305343.16,297861.62,300294.3,302253.62,310336.9,305620.5,308932.97,306107.5,304029.12,295075.2
3456,334436.47,333481.2,341782.5,334643.38,336151,337109.62,344480.62,338255.8,340884.7,337116.5,334017.9,323356
3457,345053.47,341171.12,349604.3,340988.8,341879.06,342943.7,351080.25,344664.12,347959.3,343931.94,339278.2,328089.2
3458,388165.75,393061.53,403322.34,393243.16,395285.9,397431.66,406372.75,397726.16,399695.2,395440.28,391519,378096.38
3461,297769.12,302866.06,311006.12,305034.44,306365.72,307498,314728.03,310021.03,312719,311220.8,308424.2,301243.3
3462,291700.56,300344.12,309820.28,304026.78,306019.94,307019.44,314822.38,310673.7,313386.56,311456.16,308999.44,301315.1
3464,370502.12,385264.1,396496.47,386708.34,390062.5,395518.75,404498.97,399420.78,404653.62,401339.2,398736.84,383843.1
3465,278421.1,290343.88,300080.4,293812.56,295994.56,297756.3,305651.5,300878.88,304351.3,301619,298949.1,290555
3466,441923.28,426200.44,434220.4,419281.22,420138.06,422551.22,430717,423154.53,426333.62,421037.72,416213.34,398560.62
3467,391206.75,389688.75,398882.5,386552.62,389008.84,391973.84,401211.9,393847.84,398279.75,393299.75,389755.62,371998.2
3470,355780.5,359351.56,367724.75,361671.38,364218.8,366752,374980.53,369697.97,372285.62,369541.94,365988.84,355775.78
3561,357690.47,352382.9,360350.38,351405.56,352368.7,352572.2,361547.3,355066.16,359310.66,356759.22,352571.97,342462.3
3570,268383.6,275246.03,281595.7,276832.38,277725,278090.12,283533.3,281036.1,282768.38,282005.6,280247.53,275795.4
3574,351178.72,356719.3,366602.84,358646.34,360923.6,365174.38,374062.5,368800.84,371255,367818.1,363569.78,352317
3575,406807.3,389168.12,396232.88,386374.03,388378.84,390705.53,398733.3,392804.78,395449.78,390856.38,385219.78,371499.7
3576,300575.44,298648.7,305586.66,299557.9,300720.12,300211.06,305878.12,301868.78,303572.34,303002.06,300581.56,297080.8
3579,385721.88,387712.28,396779.4,385374.34,389105.56,391686.9,401079.22,394640.8,398299.06,394460.7,391191.94,375652.4
3580,329068.38,334722.34,343504.25,335738.12,337384.7,337996.94,346472.22,340746.6,344853.7,341944.3,338394.7,327746.8
3581,278140.9,291646.9,301145.34,296608.3,298796.8,299826.22,307080.56,302949.62,305525.94,303918.3,301553.4,294668.8
3582,286548.53,296283.3,304580.7,299540.75,301308.62,302563,309293.75,305124.88,307815.25,306308.62,303785.25,297534.38
3583,883598.5,797560.4,772063.7,746058.75,736801.9,738459.5,748136,738153.8,733540.1,725218.9,712901.5,685513.94
3584,277944.28,286356.8,293993.12,289998.2,291659.75,292899.56,299086.78,295613.5,298526.44,297084.8,295168.94,289508.53
3585,258914.39,266840.7,272489.72,269867.38,271776.88,273040.97,277681.66,276091.56,278047.66,277554.25,276456.88,272656.3
3586,704620.8,660677.4,653871.8,631322,620489.6,620446.6,627574.75,616157.5,613708.75,609024.2,602456.75,587641
3588,329899.62,342739.44,352988.56,346190.75,348744.28,353530.7,361515.53,357225.53,359802.1,356798.53,353111.34,342160.75
3590,266679.56,273866.7,280522.7,276867.2,279229.88,280556.53,286063,283675.3,285484.2,284699.12,283484.94,278421.1
3592,321647.06,328066.03,336729.4,330364.25,332497.44,333485.7,341236.06,336665.2,339945.06,337613.7,335414.12,325680.8
3593,376606.03,355456.28,362164.44,352756.06,353456.56,354596.6,362445.4,355393.6,358085.38,354370.75,351580.9,339327.8
3595,961677.6,909796.75,868917.25,809240,774657.5,759423.94,762483.2,744757.4,732021.9,715894.3,694726.56,659801.44
3597,287595.8,293725,301437,296754.8,298292.8,298717.44,305499.5,301758.06,303844,302796.8,300685.2,295671.44
3598,451501.94,393199.72,404399.22,373372.22,377031.25,381903.2,391810.06,379953.1,382889.75,375103.3,370636,347630
3601,309430.94,305946,311887.94,304596.88,305585.78,306234.12,312393.3,307751.25,309292.75,307046,303610.5,296007.25
3602,426261.56,403295.7,409666.5,397325.16,399277.9,400588,409207.94,403066.97,406125.44,401884.38,397871,382435.62
3603,365661.97,369127.12,379281.53,372100.75,376323.6,380556.03,389336.2,386514,391523.22,389793.38,388193.9,377526.1
3605,346140.94,344548.12,352513.53,345703.62,347612.47,348814.2,356330.94,351251.1,354252.97,351485.2,349290.22,339154.16
3607,413676.5,394465.1,404534.38,393675.94,396749.38,400355,409249.12,404149.75,408240.88,404968.53,401755.7,387637.25
3608,389841.66,387093.28,395218.06,388518,391249.22,393910.4,401203.38,397850.12,401135.3,399237.88,397232.2,388123.5
3609,285346.3,296232,304329.53,300158.5,302453.75,303745.3,310572.2,307376.22,309689.38,308211.75,306362.38,299356.75
3740,354095.38,355078.03,362687.16,350770.75,354927.97,361959.78,371795.2,363693.16,366576.94,359921.12,354255.8,336074.5
3741,428430.12,432499.97,442780.22,435464.1,439820.9,442284.28,451320.6,447932.03,451675.12,450501.94,447692.47,439483.06
3743,289326.22,294244.25,302077.56,296671.94,298245.84,298629.7,305537.72,301141.22,303338.44,301979.5,299335.78,294012.72
3745,454747.03,440848.16,450411.12,441619.75,444698.8,446776.3,455479,451433.1,454224.22,452865.7,449452.1,441883.38
3746,266485.44,281810.62,290219.62,286982.1,289269.06,290893.38,297503.56,294055,296396.47,295503.94,293962.5,288425.66
3748,298068.12,303549.38,311685.94,305782.4,307253.53,308066.5,315130.8,310636.9,313097.25,311396.06,308488.03,301604.88
3750,726099.75,839983.3,868831.44,860121,859903.75,858282.75,876026.5,867633.2,861233.25,853663.75,835580.1,814920.25
3751,301612.34,307296.78,315480.3,310510.3,311879.53,313503.53,320092.2,316106.75,318360.78,316652.12,314589.94,307057.8
3752,400530.53,390325.03,398494.8,388554.1,390946.5,392707.3,401503.38,395961.22,399656.84,396289.56,393064.88,379047.8
3753,359634,363079.8,373512.16,364239,367338.75,371143.62,380793.16,373650.62,376414.6,371633.56,365939.9,352498.72
3754,292336.3,301374.12,310474.88,304807.12,306941.38,307959.44,315053.7,310870.38,313660.25,311859.72,308877.56,301731.88
3755,425281.06,406489.75,409305.78,383936.25,389536.56,393065.84,403413.62,391925.4,393454.88,384928.62,378733.12,355782.25
3756,267060.25,275944.56,283210.94,278832.38,281066.7,282272.12,288252.25,285067.3,286986.6,285812.62,284083.97,278396.88
3765,331610.22,355321.12,366215.25,361889.88,365395.44,370036.44,377508.16,374370.06,378578.97,376149.12,374371.06,362909.97
3766,332540,342750.5,353075.06,346208,348495.66,350119.88,358356.44,353033.78,357131.56,355426.47,354199.44,344570.06
3768,393907.06,397333.5,407106.22,398437.94,400224.25,402894.66,411453.78,404012.25,408164.56,405302.16,402537.6,389567.16
3769,657174,650731.9,655860,639027.5,630905,632909.6,641703,630571.6,629194.75,622875.6,614547.2,592558.4
3770,429212.94,413182.62,421850.9,408996,411059.38,413210.38,421707.53,415623.88,419127.38,415552.88,411899,398106.06
3771,361974,353404.6,361469.16,352816.38,354685.47,356448.94,363828.78,359366.38,362166.62,358346.34,354655.16,343194.2
3773,293611.44,294198.2,298753.75,292222.2,291959.56,291958.28,297340.78,293523.06,295094.3,293824.03,291615.62,287427.22
3774,297563.7,309988.56,319651.94,315104.62,317364.7,319274.88,325705.62,321217.4,323747,320543.7,317843.56,308004.75
3777,492233.3,415299.75,392591.1,368080.25,357789.8,355477.75,362877.22,353887.28,355069.38,347288.06,340994.2,323320.4
3779,398216.88,393708,402738.25,392317.1,395239.06,397846.2,406582.94,399035.88,401089.5,396664.28,392631.3,377744.7
3780,294468.34,300074.94,308589.44,303530.94,304809.2,305489.97,312832.06,308409.38,310751.56,309200.2,306873.72,300455.94
3781,302180.94,319393.75,332578.38,325408.56,328995.94,334950.8,343345.4,338164.12,341637.75,338177.2,335059.56,323610.78
3782,365852.03,368345.9,377720.97,367785.25,369803.6,374261.22,383522,375599.75,378169.03,373742.5,369088.28,355766.38
3784,388264.12,376991.94,385865.38,373160.2,376983.1,381885.53,391494,383564.38,386461.5,380658.4,375246.2,357755.5
3785,245917.36,261523.4,269156.94,265967.2,268113.12,269446.75,275050.5,272685.16,275361.25,273833.06,272459.9,266485.2
3801,724533.56,695123.4,696495,676280.75,667578.3,673204,685307.25,674486.7,671723.5,662943.56,652564.3,624521.75
3802,1373079.6,1319838.9,1317917.5,1309613.8,1299244.9,1279065.2,1304668,1325905.2,1354263.5,1400673.6,1449519.8,1539255.8
3804,366795.66,364583.03,373874.8,365583.9,367731.9,372090.47,378637.12,373584.72,375373.6,371763.8,367539.2,355184.12
3805,321952.8,318559.56,326283.12,317977.03,318917.22,319931.75,327411.72,321799.94,324141.62,321589.1,317986.56,309248.34
3809,435655.44,425574.2,432646.1,422213,422936.44,424405.22,431792.4,425893.2,428383.75,424768.84,421433.06,409001
3810,369366.4,377914.06,383930.56,367630,367559.5,371178.53,379832.2,373016.53,378335.06,374884.72,372747.8,358816.38
3811,448352.47,435997.2,440858.06,418003.7,408127.88,409478.88,415978.56,403867.6,407088.88,399525.62,393908.25,371373.7
3815,349551.7,354584.06,363825.25,354760.2,358114.72,363302.34,372169.12,365372.56,367868.22,362839.47,357636.8,341937.5
3819,393165.38,395569.12,404814.75,394333.47,396528.84,400749.4,409885.56,404340.3,409132.5,405779.44,402917.3,388432
3820,385077.56,375772.62,384386,371728.7,373931.7,377415.38,386675,378787.66,382220.56,376804.44,370266.28,354987
3823,730166.4,680744.5,670518.25,644591.9,632998,630521.6,637362,624906.9,620549,614922.75,607586.75,593886.56
3824,342028.8,352525.8,363353.75,350087.5,352328.78,357591.22,368055.34,359770,363180.25,358005.47,353709.97,339242.5
3825,392830.38,397473.06,406441.62,398594.16,401009.7,403999,412744.66,408560.7,412749.97,410426.12,407593.9,396978.1
3826,400756.78,408196.25,414779.2,391460.47,380977.72,384620.7,390666.7,378944.97,383048.16,376592.6,372754.2,353550.5
3827,353169.22,356042.03,364239.2,352418.8,355016.53,361685.2,370703.38,362873.78,365991.5,359740.1,354261.7,337320.94
3833,481522.9,436565.03,431691.22,401246.62,398149.22,398652.4,405724.62,393542.06,395870.22,388407.88,382744.3,363051.56
3835,300712.66,307684.75,316089.8,309078.5,310322.7,311942.88,319653.8,314602.6,318568,316647.22,313872.5,306115.06
3837,368109.94,368667.7,378632.9,369852.94,372610.12,375949.47,383929.2,378276.62,381897.6,377777.06,374736.25,360098.16
3839,339106.5,348965.3,359143.44,350592.66,353401.53,356319.97,364565.75,360096.7,364352.25,361053.84,358005.06,345872.44
3840,666906.8,643879.75,647056.2,628186.4,621412.25,623832.4,632400.6,621676.5,620318.5,615649.25,609394.4,592710.1
3841,415459.7,420043.62,430635.12,423862.1,428547.22,431969.03,442443.75,439237.78,443895.16,442617.62,439948.1,430722.88
3842,437619.75,427380.9,437507.94,426070.62,428881.25,430796.94,440075.88,432914.22,436088.8,432472.9,428034.12,414558.62
3843,347128.88,356050.78,365864.1,356183.25,358586.22,364641.97,373480.88,366858.7,369782.62,365584.2,361527.2,348833.6
3844,613228.6,605657.7,620921.5,610179.3,609099.9,614181.5,623630.56,616053.6,616305.1,614080.2,610536.9,211209.06
3846,458974.56,445628.62,447799.66,423038.22,417544.94,415946.8,420902.3,410340.03,410468.78,405992.75,401493.94,394559.12
3848,403875.06,403909.7,414203.06,406413.06,411123.5,415213.16,424452.56,421781.38,426111.22,424381.97,422004.78,412225.78
3851,411570.38,454372.78,465390.78,462052.72,467575.84,470143.78,477274.44,476001.22,478528.62,478487.34,476875,473383.1
3852,387026.88,385661.1,395149.5,386684.44,390237.44,391973.94,400425.3,393712.3,396007.03,391898.94,387986.97,373629.56
3854,1304959.9,1137797,1049049.1,958322.1,882900.2,794498.5,746736.4,693420.6,661190.2,639562.56,619083.8,597177.1
3855,380433.84,381680.38,391122.9,380647.03,384561.34,386368.16,396118.8,388584.12,392700.44,388518.5,385324.8,369108.1
3856,333716.34,341866.8,350095.84,339714.9,342314.88,344679.72,353160.97,346187.3,349077.5,344919.88,340869.94,328441.3
3857,403674.7,400674,410207.34,395069.38,398088.44,401658.72,412151.06,403668.72,408641,403388.25,399597,380437.88
3858,281556.25,290001.9,298333.62,292884.75,294389.4,294828.25,302239.78,298105.9,300233.4,298821.62,295714.6,291108.22
3861,358629.2,366763.7,378107.25,370864.4,375397.03,378038.9,386924.7,381944.7,385910.47,383203.28,381031.66,368111.3
3862,492355.06,484342.25,486942.03,475524.12,471183.3,467452.5,472222.06,457720.94,455652.28,447769.06,439356.44,421872.7
3865,372661.03,375757.44,386347.75,376034.5,378971.16,382813.06,392555.12,383859.2,386474.88,381685.56,376747.25,362418.62
3867,291302.6,296983.8,304691.7,298405.8,299989.5,300463.38,307315.72,303079.25,304605.88,302810.06,299997.06,293460.2
3868,312614.75,320562.5,329890.7,322865.88,324091.62,325921.06,333368.2,328408.1,332456.84,330306.12,327138.8,318467.28
3869,318663.8,316726.38,324825.66,316598.3,317679.88,318899.06,326831.16,320788.38,323439.84,320761.38,317426.7,308114.28
3870,622958.94,618407.3,627012.4,613983.2,608828,611539.8,620078,610465.9,611011.5,607136.25,602110,583885.9
3871,3119742.5,3123557.2,3119372.8,3120641.2,3128541,3123801.8,3129687,3132051.8,3135645.5,3140426.8,3140824,3149268.8
3873,485900.53,428469.06,419821.7,393009.38,389494.2,389397.6,395711.8,385954.4,386914.8,381896.25,376810.88,366679.44
3874,400613,389114.38,392544.22,373836.88,374564.53,376702.8,386163.88,377079,379283.6,372856.7,366758.97,349461.25
3878,386064.53,380620.84,388776.53,378417.25,380820.44,384261.34,392044.38,384723.84,385685.22,380633.4,374752.44,360529.16
3884,363822.3,368000.5,378924.47,366098.97,369098.3,374454.78,384335.88,375088.7,378950.16,373346.8,369607.06,353130
3885,379979.78,384661.56,395549.94,385706.38,389193.9,393480.97,403369.22,397899.62,403053.34,399733.62,396841.2,381881.8
3887,392967.5,390780.25,400349.2,390591.56,394116.44,396235.22,404647.94,396759.88,399775.3,395808.3,392538.72,377863.06
3901,329246.88,359172.78,373132.94,368400.06,373266.5,376917.88,385588.22,382081.1,387770.62,386250.56,385408.66,374323
3902,863974.75,814430.9,789676.1,756021,739194.75,734981.9,741798.9,725421.25,715244.25,702280.06,684642.5,652341.25
3903,468139.34,457311.8,462362.94,450487.62,444945.56,440627.8,445085.22,428249.5,429400.8,421621.62,415092.9,392875.7
3904,407841.12,404496.4,414559.9,404974.88,409547.94,413520.28,423050.5,418465.2,422684,419841,416846.1,403909.88
3905,495922.75,412034.84,406642.34,388203.8,385900.38,386173.6,394813.03,384250.28,386022.47,379106.88,373152.44,353982.4
3906,338216.7,345490.84,355598.47,348197.16,351624.34,355994.7,365019.22,358812.97,361934.97,358625.16,355219.84,343274.4
3907,843894.6,808241,783642.06,745461.4,718681.9,701453.4,702994,693067.75,686858.9,681639.2,673402.94,663433.5
3908,330515.1,338834.75,349477.44,339610.06,341685,343986.7,353124.2,348102.7,351859.6,348214.7,343805.44,332736.62
3909,500557.97,498513.25,502290.34,486831.12,480206.06,478867.72,484793.22,477441.34,478563.94,476316.4,472811.25,466574.56
3910,907135.06,999916.4,1053103.5,1084765.9,1095748.9,1095575.1,1103256.2,1106468.2,1105291,1107806.5,1104854.5,1112823.8
3911,842783.75,856513.2,847447,813956,793939.9,786119,794385.5,780059.5,771221.25,759503.25,740747.1,709197
4001,358978.8,357866.7,366121.44,357918.2,361250.84,363188,372145.38,365891.44,368106.12,364174.94,359640.06,347135.16
4002,439340.66,426636.88,432710.25,421941.34,422112.88,423472.78,430424.25,424251.03,426357.47,422404.72,417997.22,405178.1
4003,870253.9,884250.56,885493.9,857811.5,842777.5,841139.6,854842.25,847881.9,842647.2,834721.25,820440.8,794338.25
4005,365990.88,353267.2,359998.22,350433.3,352020.53,354427.62,361033.44,354724.97,357338.6,352830,348424.28,334985.06
4006,2201368,2342393.5,2455771.8,2550895.5,2632346.8,2668404,2712151.2,2741529.8,2761537.5,2783372.5,2792960.8,2820659.2
4008,372062.5,367135.94,375380.47,366413.2,369082.3,373005.53,380817.47,374556.2,376046.06,371608.44,366358.75,352653.38
4009,299527,304851.44,312130.5,307405.16,308260.5,308826.44,315269.38,311069.2,313410.75,312117.56,309546.5,303879.78
4011,340697.34,350946.7,362023.8,353971.12,357383.12,363387.88,371662.28,367582.06,370476.94,367258.12,363510.06,351421.16
4013,645111.1,626629,628762.9,615515,611528.75,611507.9,618682,611294.56,610974.1,609407.1,605978.56,509866.38
4015,349125.25,354775.56,363831.3,356386.44,358332.9,362475.25,370224.4,365206.53,367231.84,363650.7,359135.8,347486.94
4017,386441.72,381241.72,388846.56,376160.2,378556.12,380990.97,390539.4,384391.6,387859,383567.8,379449.53,364379.8
4019,986045.1,886898.9,853918.9,811316.6,784162.9,767810.75,771951.9,752475.6,740278.25,724312.9,703713.4,667736.06
4020,309584.3,313858.06,322511.25,315567.5,317289.7,318741.88,326068.88,321492.2,323555.2,321176.72,318591.8,309196.38
4021,621830.2,615014.2,621956.6,609907.5,605503.8,607397.06,616313.75,608581.25,609513.8,607476.1,603466.5,586496.2
4024,293767.94,302523.5,311485,305899.4,307480.38,308465.88,315544.44,310945.3,313371.8,311615.62,308604.3,301602.06
4027,405425.62,405209.88,413444.88,401233.56,403103.25,404895.75,413467.62,405684.3,409002.28,404340.6,400514.34,384862.7
4029,358767.38,359223.5,368825.47,360368.53,363508.28,367501.34,376960.84,370394.47,372901.38,368341,362860.84,349644.62
4030,391765.16,387364.44,395717.9,384322.06,387029.12,389852.72,399170.03,390532.62,392660.03,386948.53,381367.44,364859.1
4032,654623.3,629941.1,630050.5,614526.75,609461.4,609834.1,617104.25,609023.56,608390.5,605990.25,601850.44,380027.44
4038,301543.8,310635.12,320309.3,315166.88,317647.5,319218.88,326967.38,322761.3,325962.75,324668.16,323118.2,314666.44
4039,295901.9,298539.38,305225.28,298440.3,299587.03,299908.88,306357.38,302267.12,303802.5,302125.3,299465.94,293980.16
4040,405252.8,405418.66,415557.38,405745.9,408291.56,410944.5,419936.8,412658.75,416117.62,412188.8,407902.62,394743.9
4042,395787.25,397568.75,406655.4,398142.75,400329,402147.38,409301.7,402538.1,403854.94,400153.56,396705.06,383850.34
4043,348009.75,346902.34,356509.94,345066.22,346679.72,348128,357711.06,351116.34,355952.3,351800.2,347019.53,334355.88
4046,964378.75,933027.3,919457.9,884378.5,861983.9,852567.9,863794.5,853383.25,846045.4,836775.75,821382.56,794789.75
4047,362061.97,369263.62,378847.38,369342.7,370957.97,375002.12,383177.88,376457.66,380780.12,376983.28,374040.66,359429.72
4048,391471.25,390327.28,397763.3,389080.53,391772.9,393016.9,400270.66,394662.4,396206.78,392293.25,388694.06,376220.53
4049,364324.4,366294.8,375729.56,367754.94,371201.66,372805.97,381058.62,375680.94,378301.94,374943.2,371363.06,359265.56
4050,506514,540901,564612.9,555898,555215.1,559058,568752.1,562271.4,565581.1,565094.8,560530.8,465464.84
4054,646327.7,619390.5,617765.75,601084.6,593202.1,591435.8,597262.8,587166,584712.25,581203.4,574135.94,551721.3
4055,371844.8,378184.53,387446.3,379551.8,382975.88,385191.72,392456.62,386765.94,388938.94,385475.06,382309.1,370017.5
4056,347756.5,351814.4,361303.12,353841.1,355745.88,358830.22,366903.9,362008.94,365088.66,361557.7,357680.47,346021.3
4057,449484.75,424366.97,432132.9,415379.56,415466.06,417628.7,425639.6,417193.53,420020.75,414588.16,409695.22,391747.8
4061,379385.88,380979.7,390083.7,378925.44,381259.38,384660,392856.2,386311.28,390408.38,386179.28,383012.75,367773.7
4062,289322.7,285269.62,290185.2,283667.28,283670.62,283120.8,288793.62,285273.8,286459.5,285027.78,282459.94,277402.06
4063,607639.6,604871.6,613706.1,604220.9,602837.8,603331.5,611318.9,605604.2,607328.25,607905,608422.06,517000.78
4064,288097.12,295239.75,304115.44,298446.38,300277.34,300826.8,308358.56,303915.97,306035.62,304308.53,301936.56,295556.12
4066,577455.1,499308.88,484097.72,472312.47,466738.84,468284.7,470340.3,466014.4,460489.62,454190.1,447367.16,438432.34
4069,657488.8,650213.06,652730.6,636492.7,628488.44,628003.2,635887.44,625413.06,623727,619996.1,614753.3,601137.7
4071,413323.88,395568.56,401777.47,387022.97,387878,389774.88,398214.34,390915,393998.38,388674.8,383964.6,367206.16
4072,329728.56,338801.3,349844.6,342501.3,345434.56,349542.44,357916.12,353828.44,357085.88,353686.03,350570.5,338775.2
4073,349530.78,354347.9,363461.22,356045.56,358261.44,363457.7,370380.34,365126.8,367389.66,363809.75,359783.06,347839.88
4074,598798.8,608713.4,623161.4,614365.1,612802.7,616009.7,624713.2,617731.2,617883.94,618467.5,615561.75,601460.5
4076,425290.38,415410.06,422443.53,412056.3,413737.3,417186.38,423920.06,417267.6,418079.5,414147.62,409963.84,397821.88
4077,264869,270668.7,275301.44,272334.1,273417.25,274210.53,278247.5,276421.97,278045.6,277807.78,276704.5,273806
4079,1073787.6,1236818.2,1363402.6,1402693.8,1417200.2,1407365.5,1454704,1459133.5,1460682.5,1464093.2,1440872.8,1423108
4083,338877,341540.94,348428.2,339192.38,340738.56,343227.3,350105.25,346582.62,350880.4,349975.44,349453.5,342285.06
4084,401037.06,399173.75,407490.94,397676.62,399968.4,402426.88,410678.06,405100.22,408651.38,405028.44,401985.2,388554.88
4085,406288.53,396260.03,403759.94,393057.8,395048.5,396871.6,404642.53,398800.4,401753.25,397952.2,394741.84,381663.3
4086,377642,379167,381535.25,376175.3,376679.28,378401.2,382880.06,381568.38,384503.28,384906.16,385142.6,383579.2
4087,361241.03,363003.53,372140.2,362831.72,365124.38,369495.47,378625.94,371671.5,374338,370003.28,365362.38,352047.4
4090,467771.12,460558.16,467810.12,458487.25,454773.7,449964.3,452223.9,432347.1,426918.22,416970.62,408622.16,391545.88
4091,367470.16,369448.5,377961.25,371227.66,374392.72,377350.84,385051.38,379494.44,381705.5,377911.03,373961.12,360880.25
4092,351236.97,356186.78,367117.5,358208.66,361021.2,364760.8,374187.84,368194.38,371871.66,367523.5,362873.6,350406.25
4093,409738.47,397573.88,405047.84,392941.2,394307.78,396224.03,404098.25,397011.25,399939.88,395180.7,391158.12,375904.53
4095,382282.8,380233.56,389320.72,378829.8,380352.62,384343.44,393129,385156.12,386666.2,381801.3,376497.84,363213.88
4096,360867,373723.88,373883.16,354047.44,353403,356233.25,365642.06,354728.7,357917.78,351360.16,345274.12,329031.22
4097,639770.6,629553,634285.2,617848.9,609310.9,609611.25,616772.1,605772.4,604871.9,600529.6,593924.44,574491.25
